id,city_name,locality_city,locality_town,area_usable,area_total,rooms,floor_is,floor_max,has_balcony,has_elevator,condition_name,listing_quality_score,locality_gpsPrecisionScore,price_current,other_model_estimated_price,our_model_predicted_price,other_model_error,our_model_error,better_model,prediction_error,prediction_error_pct,offer_type,is_active,date_archived
383286,Galanta,,,63.0,63.0,2.0,2.0,2.0,b'\x00',b'\x00',Novostavba,1,1.0,117200.0,,115384.09045472724,,1815.9095452727634,No estimate available,-1815.9095452727634,-1.55,1,b'\x01',
383293,Bratislava,Bratislava,,70.0,70.0,3.0,2.0,10.0,b'\x00',b'\x01',Pôvodný stav,1,1.0,241000.0,244325.64,259440.96578747322,3325.640000000014,18440.965787473222,Other Model,18440.965787473222,7.65,1,b'\x01',
383312,Bratislava,Bratislava,,68.48,68.48,3.0,3.0,12.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,260000.0,267904.49,256066.0658265765,7904.489999999991,3933.934173423506,Our Model,-3933.934173423506,-1.51,1,b'\x01',
383317,Poprad,,Vysoké Tatry,76.0,81.0,3.0,1.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,2,2.0,260000.0,212991.74,215708.68058968082,47008.26000000001,44291.31941031918,Our Model,-44291.31941031918,-17.04,1,b'\x01',
383319,Lučenec,,Fiľakovo,50.0,74.0,2.0,2.0,2.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,54000.0,56493.65,74878.78242349725,2493.6500000000015,20878.78242349725,Other Model,20878.78242349725,38.66,1,b'\x01',
383350,Levice,,Levice,59.0,59.0,3.0,6.0,7.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,85000.0,82411.34,96557.94235917316,2588.6600000000035,11557.942359173161,Other Model,11557.942359173161,13.6,1,b'\x01',
383351,Ružomberok,,,69.0,111.0,4.0,0.0,1.0,b'\x01',b'\x00',Novostavba,0,0.0,243000.0,,180415.80374533858,,62584.19625466142,No estimate available,-62584.19625466142,-25.75,1,b'\x01',
383355,Poprad,,Poprad,75.0,75.0,3.0,5.0,8.0,b'\x00',b'\x00',Pôvodný stav,1,1.0,192000.0,180104.94,143441.12823729616,11895.059999999998,48558.87176270384,Other Model,-48558.87176270384,-25.29,1,b'\x01',
383381,Bratislava,Bratislava,,83.0,137.7,3.0,4.0,4.0,b'\x01',b'\x01',other,0,0.0,415000.0,333869.64,349705.416412761,81130.35999999999,65294.58358723897,Our Model,-65294.58358723897,-15.73,1,b'\x01',
383416,Bratislava,Bratislava,,64.0,69.5,3.0,8.0,12.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,255000.0,228453.88,229856.37488916452,26546.119999999995,25143.625110835477,Our Model,-25143.625110835477,-9.86,1,b'\x01',
383508,Košice,Košice,,57.0,64.0,2.0,3.0,1.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,182999.0,180635.44,178576.36224585527,2363.5599999999977,4422.637754144729,Other Model,-4422.637754144729,-2.42,1,b'\x01',
383531,Bánovce nad Bebravou,,,,83.0,4.0,,,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,124900.0,160472.33,92492.31488764961,35572.32999999999,32407.685112350387,Our Model,-32407.685112350387,-25.95,1,b'\x01',
383541,Bratislava,Bratislava,,72.0,72.0,3.0,,1.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,1,1.0,243999.0,262776.86,256038.28868230802,18777.859999999986,12039.288682308019,Our Model,12039.288682308019,4.93,1,b'\x01',
383545,Bratislava,Bratislava,,40.0,44.5,1.0,,1.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,179999.0,161260.01,170947.1310493276,18738.98999999999,9051.86895067239,Our Model,-9051.86895067239,-5.03,1,b'\x01',
383556,Bratislava,Bratislava,,72.0,91.17,3.0,1.0,4.0,b'\x01',b'\x00',Novostavba,1,1.0,318973.0,330358.45,336457.2067218566,11385.450000000012,17484.206721856608,Other Model,17484.206721856608,5.48,1,b'\x01',
383559,Levice,,Levice,64.0,64.0,3.0,3.0,4.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,89990.0,90268.51,87237.77640216501,278.50999999999476,2752.2235978349927,Other Model,-2752.2235978349927,-3.06,1,b'\x01',
383560,Nové Zámky,,Nové Zámky,100.0,100.0,4.0,5.0,7.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,205000.0,187046.08,165881.9564852605,17953.920000000013,39118.04351473949,Other Model,-39118.04351473949,-19.08,1,b'\x01',
383563,Dunajská Streda,,,65.0,65.0,3.0,2.0,,b'\x00',b'\x00',Pôvodný stav,0,0.0,36000.0,,79363.61677218929,,43363.616772189285,No estimate available,43363.616772189285,120.45,1,b'\x01',
383573,Bratislava,Bratislava,,90.0,90.0,3.0,7.0,,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,456500.0,459232.09,406459.5882889624,2732.0900000000256,50040.411711037625,Other Model,-50040.411711037625,-10.96,1,b'\x01',
383584,Martin,,Martin,82.0,82.0,3.0,2.0,8.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,145000.0,172000.17,128243.81415683083,27000.170000000013,16756.185843169165,Our Model,-16756.185843169165,-11.56,1,b'\x01',
383634,Lučenec,,Lučenec,55.0,55.0,3.0,1.0,,b'\x00',b'\x00',Čiastočná rekonštrukcia,10,10.0,74000.0,69831.79,68770.58841533531,4168.210000000006,5229.411584664689,Other Model,-5229.411584664689,-7.07,1,b'\x01',
383635,Trnava,,,59.96,67.28,2.0,1.0,2.0,b'\x01',b'\x00',Novostavba,0,0.0,158900.0,185250.68,164990.7236672281,26350.679999999993,6090.7236672281,Our Model,6090.7236672281,3.83,1,b'\x01',
383637,Trnava,,,44.43,47.85,2.0,1.0,,b'\x01',b'\x00',Vo výstavbe / Projekt,1,1.0,139900.0,142757.36,146880.11785684107,2857.359999999986,6980.117856841069,Other Model,6980.117856841069,4.99,1,b'\x01',
383688,Bratislava,Bratislava,,64.0,71.38,3.0,6.0,13.0,b'\x01',b'\x00',Pôvodný stav,0,0.0,220000.0,215587.01,223129.3392638691,4412.989999999991,3129.3392638691003,Our Model,3129.3392638691003,1.42,1,b'\x01',
383731,Trnava,Trnava,,54.0,64.64,2.0,6.0,8.0,b'\x01',b'\x01',Vo výstavbe / Projekt,1,1.0,182900.0,193441.59,185936.64361312456,10541.589999999997,3036.6436131245573,Our Model,3036.6436131245573,1.66,1,b'\x01',
383732,Trnava,Trnava,,43.82,54.46,2.0,5.0,,b'\x01',b'\x00',Vo výstavbe / Projekt,1,1.0,179900.0,152559.32,176713.4625304242,27340.679999999993,3186.537469575793,Our Model,-3186.537469575793,-1.77,1,b'\x01',
383768,Žiar nad Hronom,,Žiar nad Hronom,36.0,37.6,1.0,7.0,7.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,1,1.0,73000.0,67898.84,54544.46560088944,5101.1600000000035,18455.534399110562,Other Model,-18455.534399110562,-25.28,1,b'\x01',
383789,Martin,,Martin,80.0,80.0,3.0,3.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,185000.0,176866.2,155069.47663837025,8133.799999999988,29930.52336162975,Other Model,-29930.52336162975,-16.18,1,b'\x01',
383793,Martin,,Martin,105.0,105.0,3.0,1.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,230000.0,238452.67,204543.76226962364,8452.670000000013,25456.237730376364,Other Model,-25456.237730376364,-11.07,1,b'\x01',
383798,Martin,,Martin,80.0,80.0,3.0,1.0,2.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,195000.0,177190.37,154697.77428023992,17809.630000000005,40302.225719760085,Other Model,-40302.225719760085,-20.67,1,b'\x01',
383817,Ružomberok,,Ružomberok,71.0,71.0,4.0,4.0,,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,160000.0,132084.11,140293.25521386036,27915.890000000014,19706.744786139636,Our Model,-19706.744786139636,-12.32,1,b'\x01',
384032,Liptovský Mikuláš,,,65.0,75.0,3.0,3.0,3.0,b'\x01',b'\x00',Novostavba,2,2.0,350000.0,296779.5,372273.3529847327,53220.5,22273.352984732715,Our Model,22273.352984732715,6.36,1,b'\x01',
389143,Poprad,,,45.5,56.5,2.0,,,b'\x01',b'\x01',Čiastočná rekonštrukcia,3,3.0,209000.0,,182950.65466468091,,26049.345335319085,No estimate available,-26049.345335319085,-12.46,1,b'\x01',
389147,Galanta,,Galanta,58.0,61.25,2.0,2.0,5.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,119900.0,136154.35,375096.02327072766,16254.350000000006,255196.02327072766,Other Model,255196.02327072766,212.84,1,b'\x01',
389157,Levice,,Levice,62.0,62.0,3.0,4.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,98000.0,109821.65,104958.71328143864,11821.649999999994,6958.713281438642,Our Model,6958.713281438642,7.1,1,b'\x01',
389162,Prievidza,,Handlová,57.0,57.0,2.0,1.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,74990.0,74629.59,73118.43745653308,360.4100000000035,1871.56254346692,Other Model,-1871.56254346692,-2.5,1,b'\x01',
389178,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,35.0,35.0,1.0,5.0,8.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,97900.0,96091.11,102589.0984271715,1808.8899999999994,4689.098427171499,Other Model,4689.098427171499,4.79,1,b'\x01',
389200,Liptovský Mikuláš,,Liptovský Mikuláš,57.0,74.17,2.0,4.0,4.0,b'\x01',b'\x01',Vo výstavbe / Projekt,0,0.0,246900.0,215604.7,205973.3236282395,31295.29999999999,40926.67637176049,Other Model,-40926.67637176049,-16.58,1,b'\x01',
389214,Martin,,Martin,72.0,72.0,3.0,2.0,4.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,145000.0,156278.43,137806.78489180873,11278.429999999993,7193.215108191274,Our Model,-7193.215108191274,-4.96,1,b'\x01',
389225,Bratislava,Bratislava,,71.0,83.0,3.0,2.0,8.0,b'\x01',b'\x01',Novostavba,0,0.0,344800.0,369937.12,293204.07924753835,25137.119999999995,51595.92075246165,Other Model,-51595.92075246165,-14.96,1,b'\x01',
389261,Bratislava,Bratislava,,59.0,59.0,3.0,5.0,16.0,b'\x00',b'\x01',Vo výstavbe / Projekt,0,0.0,298093.0,308025.32,246389.81135332177,9932.320000000007,51703.18864667823,Other Model,-51703.18864667823,-17.34,1,b'\x01',
389270,Trnava,Trnava,,55.0,86.56,2.0,1.0,,b'\x01',b'\x00',other,1,1.0,229000.0,162703.97,226492.1144586536,66296.03,2507.88554134639,Our Model,-2507.88554134639,-1.1,1,b'\x01',
389285,Trnava,Trnava,,62.84,77.11,3.0,6.0,,b'\x01',b'\x00',Vo výstavbe / Projekt,1,1.0,217900.0,207746.57,202458.4397479024,10153.429999999993,15441.56025209761,Other Model,-15441.56025209761,-7.09,1,b'\x01',
389293,Košice,,,70.0,70.0,3.0,,1.0,b'\x00',b'\x00',Novostavba,0,0.0,190000.0,,198038.5426825486,,8038.5426825486065,No estimate available,8038.5426825486065,4.23,1,b'\x01',
389294,Bratislava,Bratislava,,44.0,54.0,2.0,0.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,2,2.0,219990.0,184527.33,211072.4633500775,35462.67000000001,8917.536649922491,Our Model,-8917.536649922491,-4.05,1,b'\x01',
389296,Nitra,Nitra,,62.0,62.0,2.0,2.0,2.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,200000.0,186919.37,173508.5174738623,13080.630000000005,26491.482526137697,Other Model,-26491.482526137697,-13.25,1,b'\x01',
389302,Trenčín,Trenčín,,53.0,53.0,2.0,3.0,,b'\x01',b'\x01',Novostavba,1,1.0,174990.0,173967.74,150845.9036223889,1022.2600000000093,24144.096377611102,Other Model,-24144.096377611102,-13.8,1,b'\x01',
389330,Ružomberok,,,61.0,61.0,2.0,,,b'\x00',b'\x01',Novostavba,0,0.0,159000.0,163430.77,169443.66146005454,4430.7699999999895,10443.661460054544,Other Model,10443.661460054544,6.57,1,b'\x01',
389333,Senec,,,92.0,92.0,3.0,1.0,1.0,b'\x00',b'\x00',Novostavba,0,0.0,299000.0,272408.67,258814.13311732924,26591.330000000016,40185.86688267076,Other Model,-40185.86688267076,-13.44,1,b'\x01',
389337,Žilina,Žilina,,28.0,28.0,1.0,3.0,,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,105000.0,117400.09,119350.87446947768,12400.089999999997,14350.874469477683,Other Model,14350.874469477683,13.67,1,b'\x01',
389373,Bratislava,Bratislava,,36.0,37.26,2.0,11.0,13.0,b'\x00',b'\x01',Kompletná rekonštrukcia,1,1.0,196690.0,171037.67,196222.49624381712,25652.329999999987,467.50375618287944,Our Model,-467.50375618287944,-0.24,1,b'\x01',
389381,Bratislava,Bratislava,,36.0,40.2,2.0,2.0,2.0,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,170000.0,137014.64,169130.956937347,32985.359999999986,869.0430626530142,Our Model,-869.0430626530142,-0.51,1,b'\x01',
389398,Trebišov,,Trebišov,70.0,70.0,3.0,8.0,8.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,97900.0,99767.15,101224.27517347538,1867.1499999999942,3324.275173475384,Other Model,3324.275173475384,3.4,1,b'\x01',
389403,Trenčín,,,70.0,72.8,3.0,1.0,3.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,147000.0,147623.97,138756.4060436179,623.9700000000012,8243.593956382101,Other Model,-8243.593956382101,-5.61,1,b'\x01',
389417,Bratislava,Bratislava,,62.5,69.5,3.0,2.0,,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,269900.0,258058.6,268564.3807015336,11841.399999999994,1335.619298466423,Our Model,-1335.619298466423,-0.49,1,b'\x01',
389421,Trebišov,,Trebišov,46.0,46.0,2.0,5.0,8.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,77900.0,76300.71,67924.99134175121,1599.2899999999936,9975.008658248786,Other Model,-9975.008658248786,-12.8,1,b'\x01',
389462,Piešťany,,Piešťany,39.0,39.0,1.0,8.0,8.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,114000.0,105263.24,105208.6468103081,8736.759999999995,8791.353189691901,Other Model,-8791.353189691901,-7.71,1,b'\x01',
389467,Bratislava,Bratislava,,78.0,78.0,4.0,7.0,10.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,186000.0,,236892.886976624,,50892.886976623995,No estimate available,50892.886976623995,27.36,1,b'\x01',
389468,Nové Zámky,,Nové Zámky,82.0,82.0,3.0,0.0,,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,134900.0,153136.6,125081.4184891591,18236.600000000006,9818.5815108409,Our Model,-9818.5815108409,-7.28,1,b'\x01',
389850,Humenné,,Humenné,80.0,80.0,3.0,3.0,4.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,94900.0,116945.87,90279.0599915788,22045.869999999995,4620.940008421196,Our Model,-4620.940008421196,-4.87,1,b'\x01',
392726,Bratislava,Bratislava,,64.0,64.0,2.0,1.0,6.0,b'\x00',b'\x00',Novostavba,0,0.0,249000.0,,273748.6424476387,,24748.642447638675,No estimate available,24748.642447638675,9.94,1,b'\x01',
394000,Bratislava,Bratislava,,40.0,44.4,2.0,3.0,11.0,b'\x01',b'\x01',Novostavba,0,0.0,194900.0,189724.55,201696.97035160867,5175.450000000012,6796.970351608674,Other Model,6796.970351608674,3.49,1,b'\x01',
394040,Žilina,Žilina,,79.0,79.0,4.0,2.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,217000.0,229094.41,194274.12282654896,12094.410000000003,22725.877173451037,Other Model,-22725.877173451037,-10.47,1,b'\x01',
394053,Košice,Košice,,41.12,54.12,2.0,2.0,4.0,b'\x01',b'\x01',Novostavba,1,1.0,215000.0,206970.02,176973.38328558506,8029.9800000000105,38026.61671441494,Other Model,-38026.61671441494,-17.69,1,b'\x01',
394068,Galanta,,Galanta,67.0,69.0,3.0,1.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,136000.0,145405.03,156987.0076084111,9405.029999999999,20987.007608411106,Other Model,20987.007608411106,15.43,1,b'\x01',
394078,Trnava,Trnava,,82.0,82.0,3.0,5.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,209000.0,239139.41,209566.61726785116,30139.410000000003,566.6172678511648,Our Model,566.6172678511648,0.27,1,b'\x01',
394090,Bratislava,Bratislava,,78.0,78.0,3.0,3.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,293900.0,327906.62,278669.40151828807,34006.619999999995,15230.598481711932,Our Model,-15230.598481711932,-5.18,1,b'\x01',
394101,Malacky,,Malacky,55.0,55.0,2.0,2.0,3.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,144900.0,147786.45,144050.09564778025,2886.4500000000116,849.9043522197462,Our Model,-849.9043522197462,-0.59,1,b'\x01',
394132,Žilina,Žilina,,82.0,82.0,4.0,2.0,,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,224990.0,214425.02,206726.45141611792,10564.98000000001,18263.548583882075,Other Model,-18263.548583882075,-8.12,1,b'\x01',
394143,Trenčín,Trenčín,,45.0,45.0,2.0,0.0,1.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,10,10.0,138000.0,120311.04,119214.1014432131,17688.960000000006,18785.898556786895,Other Model,-18785.898556786895,-13.61,1,b'\x01',
394158,Veľký Krtíš,,Veľký Krtíš,73.0,73.0,4.0,1.0,8.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,78000.0,89947.03,90015.57696629934,11947.029999999999,12015.57696629934,Other Model,12015.57696629934,15.4,1,b'\x01',
394173,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,76.0,78.5,4.0,1.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,1,1.0,169900.0,175007.29,144092.78728354257,5107.290000000008,25807.212716457434,Other Model,-25807.212716457434,-15.19,1,b'\x01',
394206,Bratislava,Bratislava,,70.12,76.63,3.0,3.0,5.0,b'\x01',b'\x01',Novostavba,0,0.0,330000.0,310963.12,303850.3768381401,19036.880000000005,26149.623161859927,Other Model,-26149.623161859927,-7.92,1,b'\x01',
394217,Košice,Košice,,77.0,77.0,3.0,9.0,12.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,289000.0,267969.88,238066.65416948328,21030.119999999995,50933.345830516715,Other Model,-50933.345830516715,-17.62,1,b'\x01',
394231,Trnava,Trnava,,87.0,118.56,2.0,2.0,8.0,b'\x01',b'\x01',Novostavba,1,1.0,229000.0,,276487.61033735314,,47487.61033735314,No estimate available,47487.61033735314,20.74,1,b'\x01',
394243,Bratislava,Bratislava,,81.0,81.0,4.0,5.0,8.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,225000.0,243761.38,221587.77927884617,18761.380000000005,3412.2207211538334,Our Model,-3412.2207211538334,-1.52,1,b'\x01',
394273,Bardejov,,Bardejov,67.0,67.0,3.0,6.0,,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,131000.0,138243.76,137284.2497247021,7243.760000000009,6284.249724702095,Our Model,6284.249724702095,4.8,1,b'\x01',
394280,Piešťany,,Piešťany,45.0,45.0,2.0,3.0,3.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,112900.0,114931.56,116041.77126841064,2031.5599999999977,3141.7712684106373,Other Model,3141.7712684106373,2.78,1,b'\x01',
394282,Ružomberok,,,77.0,77.0,3.0,,,b'\x00',b'\x01',Novostavba,0,0.0,199000.0,184082.24,197594.3041182894,14917.76000000001,1405.6958817105915,Our Model,-1405.6958817105915,-0.71,1,b'\x01',
394300,Levice,,Levice,62.0,62.0,3.0,4.0,4.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,1,1.0,97000.0,99426.89,97769.76281878159,2426.8899999999994,769.7628187815862,Our Model,769.7628187815862,0.79,1,b'\x01',
394303,Komárno,,,83.0,93.0,3.0,1.0,1.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,125000.0,160204.61,157516.01758511434,35204.609999999986,32516.017585114343,Our Model,32516.017585114343,26.01,1,b'\x01',
394306,Trenčín,Trenčín,,56.0,56.0,2.0,,,b'\x00',b'\x01',Novostavba,1,1.0,183990.0,181714.14,160232.62694408293,2275.859999999986,23757.373055917065,Other Model,-23757.373055917065,-12.91,1,b'\x01',
394323,Bratislava,Bratislava,,84.0,95.0,3.0,4.0,7.0,b'\x01',b'\x01',Novostavba,0,0.0,415000.0,445618.64,419679.2196847079,30618.640000000014,4679.219684707874,Our Model,4679.219684707874,1.13,1,b'\x01',
394380,Bratislava,Bratislava,,92.0,106.0,4.0,3.0,,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,499000.0,422922.49,393143.99069959106,76077.51000000001,105856.00930040894,Other Model,-105856.00930040894,-21.21,1,b'\x01',
394386,Levice,,Levice,62.0,62.0,3.0,4.0,4.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,97900.0,99468.12,92214.86772816697,1568.1199999999953,5685.132271833034,Other Model,-5685.132271833034,-5.81,1,b'\x01',
395899,Bratislava,Bratislava,,58.0,69.34,2.0,4.0,5.0,b'\x01',b'\x01',Novostavba,0,0.0,235000.0,269904.05,263185.2328126957,34904.04999999999,28185.23281269573,Our Model,28185.23281269573,11.99,1,b'\x01',
396583,Zlaté Moravce,,Vráble,74.0,74.0,3.0,1.0,1.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,142000.0,146335.44,135372.5683136191,4335.440000000002,6627.431686380907,Other Model,-6627.431686380907,-4.67,1,b'\x01',
398663,Brezno,,Brezno,71.0,71.0,3.0,1.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,141500.0,140776.58,141650.78369072534,723.4200000000128,150.78369072533678,Our Model,150.78369072533678,0.11,1,b'\x01',
398666,Senica,,Senica,74.0,76.57,3.0,2.0,7.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,129900.0,,126137.75889299922,,3762.24110700078,No estimate available,-3762.24110700078,-2.9,1,b'\x01',
398676,Martin,,Martin,66.0,66.0,3.0,8.0,8.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,129990.0,137491.65,130078.72475176971,7501.649999999994,88.72475176971056,Our Model,88.72475176971056,0.07,1,b'\x01',
398752,Dunajská Streda,,Veľký Meder,66.0,66.0,3.0,1.0,7.0,b'\x00',b'\x01',Kompletná rekonštrukcia,2,2.0,115000.0,120584.3,111219.34948220427,5584.300000000003,3780.6505177957297,Our Model,-3780.6505177957297,-3.29,1,b'\x01',
398779,Čadca,,Čadca,46.0,88.0,2.0,1.0,2.0,b'\x01',b'\x00',Novostavba,0,0.0,202000.0,,181238.36428433593,,20761.635715664073,No estimate available,-20761.635715664073,-10.28,1,b'\x01',
398824,Bratislava,Bratislava,,75.0,75.0,4.0,2.0,10.0,b'\x00',b'\x01',Pôvodný stav,0,0.0,241000.0,260719.0,247498.02527925654,19719.0,6498.025279256544,Our Model,6498.025279256544,2.7,1,b'\x01',
398858,Žilina,Žilina,,80.0,101.0,3.0,,,b'\x01',b'\x00',Vo výstavbe / Projekt,0,0.0,285000.0,263194.4,237693.24535793965,21805.599999999977,47306.75464206035,Other Model,-47306.75464206035,-16.6,1,b'\x01',
398860,Žilina,Žilina,,120.0,160.0,4.0,,,b'\x01',b'\x00',Vo výstavbe / Projekt,0,0.0,335000.0,418710.54,336672.21601120266,83710.53999999998,1672.2160112026613,Our Model,1672.2160112026613,0.5,1,b'\x01',
398893,Skalica,,Skalica,66.0,66.0,3.0,1.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,118500.0,135750.33,114901.45767875844,17250.329999999987,3598.5423212415626,Our Model,-3598.5423212415626,-3.04,1,b'\x01',
398911,Bratislava,Bratislava,,56.0,62.0,2.0,3.0,10.0,b'\x01',b'\x01',Novostavba,0,0.0,251000.0,235496.95,235771.8593893511,15503.049999999988,15228.140610648901,Our Model,-15228.140610648901,-6.07,1,b'\x01',
398941,Košice,Košice,,45.6,54.22,2.0,1.0,4.0,b'\x01',b'\x01',Novostavba,1,1.0,259000.0,235153.59,187929.19276761598,23846.410000000003,71070.80723238402,Other Model,-71070.80723238402,-27.44,1,b'\x01',
398969,Nitra,Nitra,,68.0,68.0,3.0,5.0,7.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,166000.0,176674.92,184781.8558541049,10674.920000000013,18781.855854104913,Other Model,18781.855854104913,11.31,1,b'\x01',
398978,Bratislava,Bratislava,,85.0,85.0,4.0,7.0,7.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,265000.0,294862.76,287435.1924647065,29862.76000000001,22435.192464706488,Our Model,22435.192464706488,8.47,1,b'\x01',
398985,Myjava,,Myjava,46.0,46.0,2.0,,,b'\x00',b'\x00',Pôvodný stav,0,0.0,100000.0,75844.57,79058.84244635892,24155.429999999993,20941.157553641082,Our Model,-20941.157553641082,-20.94,1,b'\x01',
398988,Trnava,Trnava,,84.0,90.0,3.0,3.0,,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,194900.0,228998.62,194503.36075324425,34098.619999999995,396.63924675574526,Our Model,-396.63924675574526,-0.2,1,b'\x01',
399050,Bratislava,Bratislava,,121.0,125.0,3.0,1.0,1.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,430000.0,506710.04,428073.64645457594,76710.03999999998,1926.3535454240628,Our Model,-1926.3535454240628,-0.45,1,b'\x01',
